,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.009408345276700755,-0.009301394282436306,-0.09232088822800735,-0.0077086752144413006,-0.03278139125620931,-0.06371757402330498,-0.03826384506446986,0.0019810240983074113,-0.03000674216637138,0.0023058269757752956
2,-0.008730178744887544,-0.007864847973111547,-0.09402724272740834,-0.008503515558179365,-0.030302072752806174,-0.07886329323380004,-0.05421534278857093,0.004558786130522145,-0.023826676190976795,-0.0008771804557996153
3,0.0005417432465156617,-0.002939025475909137,-0.01961487311571034,0.00042567711069458285,-0.0057312971727565476,0.029873053423540824,0.004241883042403352,-0.0016723246375895653,0.005888685283634343,-0.0006657091716858181
4,0.005226926006623062,-0.0031432046467776307,-0.041148483529091125,0.0014720953613956132,-0.011535819316018011,-0.06999243747088851,-0.05475860522534603,-0.009277998752440956,0.0003065725943546304,-0.00023912054683557238
5,0.006003536067247868,0.0043567338260168615,-0.0002688966759205609,0.0020445262511519257,0.00474382350412171,-0.034024088888429754,-0.039999368016852055,-0.006105929490734,0.00886751354434076,0.000559365853525144
6,-0.0003624787959019533,0.0038645161819588856,0.011030232797676976,0.004826467454235153,-0.00745952801189344,-0.0937136818578603,-0.056647262555879596,-0.011513031462126433,-0.006026627759191327,-0.0010485451170642438
7,-0.00632378137393744,-0.0014915409967164227,-0.017383486462647518,-0.003909484213638257,-0.0036165843316185767,0.007719613384309256,0.0006541633257141055,-0.008680045466326081,-0.011320701975281556,-0.001974643499217769
8,-0.005842501899747419,-0.005163120015726658,0.07564929432093258,-0.0018057095423682412,0.03112668922562922,0.31323728202278356,0.1269134581115189,0.010523734765180282,-0.005527118001888047,-0.0012454321746874343
9,0.0002938113961753479,-0.0009592167298092783,0.0387621394695656,-0.0016890357304433876,-0.007328269973477981,-0.02582775360070879,-0.025291175601075203,-0.005281920694014722,0.002734846305040645,0.0006432251558461325
10,0.005730081820548993,0.008768462339425387,0.04077476272526933,0.010751309466044122,0.00844457097611316,-0.010503377615703809,0.017754168885950453,0.00585678228818614,0.020841163493128857,0.0004791526078268073
11,0.019173092588265713,0.013555734684967034,0.09008767854663322,0.008228238283169164,0.04639637436129443,0.047560074100024094,0.04151916595239406,0.0200435886069238,0.03666504923543712,0.0019412213135101284
12,-0.00630190503420153,0.0003169030881188074,0.008459762878707545,-0.004131893667620009,0.008043504747621475,-0.021747816239961568,0.078092759934213,-0.00043266538588799635,0.0014040356377727841,0.00012183905880694328
