,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,0.002,-0.004,-0.017,-0.001,-0.007,-0.009,-0.006,0.007,-0.071,-0.001
2,0.011,0.017,0.07,0.0,0.008,0.03,0.003,0.015,-0.042,0.001
3,0.038,-0.003,0.014,0.006,0.016,0.009,0.005,-0.001,-0.016,0.003
4,0.0,-0.006,-0.014,0.001,0.003,-0.01,0.002,-0.002,-0.149,-0.002
5,-0.007,-0.006,-0.003,0.001,0.006,-0.009,0.005,-0.002,0.004,0.0
6,-0.014,-0.007,-0.055,-0.002,-0.011,-0.027,-0.005,-0.004,-0.134,-0.001
7,-0.015,-0.008,-0.023,-0.004,-0.008,-0.009,-0.007,-0.002,0.011,0.0
8,-0.007,-0.006,0.014,-0.002,0.001,0.016,0.002,-0.0,0.358,0.0
9,-0.008,-0.006,-0.02,-0.002,-0.005,-0.009,-0.002,-0.002,-0.023,-0.001
10,-0.004,0.029,0.004,0.001,0.0,-0.006,0.004,-0.002,0.013,0.001
11,0.007,0.003,0.037,0.002,0.004,0.021,0.005,-0.003,0.028,0.0
12,-0.003,-0.002,-0.007,-0.001,-0.008,0.004,-0.006,-0.004,0.022,-0.0
