,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.005248809644955518,-0.007467718870438196,-0.07437397405899365,-0.02133551279298007,-0.01845825632746767,-0.04425828082651994,-0.002425544391228785,-0.002368875215338548,0.0008037347751261715,-0.000544836116371535
2,-0.003659653913740875,-0.0062921790144712,-0.04715722016268546,-0.0227411847900623,-0.08399408498199457,-0.007633061557410636,0.0009632032182563217,6.047015719995466e-06,0.002053912082265676,-0.00045361256493847
3,-0.003016942528644281,-0.002885808673459251,-0.04066376191067729,-0.0002991545062620328,0.06919617365577864,0.007653103095225456,-0.0011535978274972995,-0.0014504199134101896,-0.0018106492784441678,-0.000574898423093795
4,0.0032080282253961184,-0.0020274779849754126,-0.04214303472766574,-0.014349654689486608,-0.07939144215968993,-0.042916879967947366,-0.0055644638655392474,-0.0023533257463442757,-0.0026627601793302973,0.0008670556683084024
5,0.0016966198391528374,0.0002085356564009642,-0.004267638151416938,0.00150458389707357,-0.056386521098297,0.0031385739305550245,-0.001156707721296154,-0.0004531806352441839,-0.00038113476223738827,-0.0002193338987580986
6,0.0004091238064270796,0.002255882407313502,-0.03182337047180027,0.003974876204630318,-0.07611050420189845,-0.007040108473095713,-0.0015827631717392188,-0.0006967889828211187,-0.0047380959744325254,-0.0006111805174137641
7,-0.003528001742922702,0.004218225394390683,0.004647390738632594,0.004257876540326076,-0.028071974690993175,-0.009287525058401223,-0.0007627878401079189,0.0005948535749697785,-0.004241549597882093,-0.0013077967283571692
8,-0.0032636607700200705,0.0002023158688032552,0.15501179254451336,0.008798321486653628,0.1643340447503351,0.04630078996485646,-0.0018678367699675469,-0.0002126821814661035,-0.004428143225813362,-0.0012963937844280363
9,0.0012456852383189367,0.006643942557497184,0.040813382356777714,0.006507366388164156,-0.007822419535385322,0.030936877967249005,0.002062032360518241,0.00044765193515733273,0.0032605508762212168,-0.0001343301349227426
10,0.007669689195486024,0.006904137005334676,0.03398301894322697,0.021822556716256224,-0.008472387339345909,0.020012857683139474,0.006664675182822883,0.005434884957253646,0.010171771528542173,0.002398160048611095
11,0.006823798082197603,0.00281359002857474,0.06088360030331829,0.021607974044135263,0.026073349609596026,0.040634563463343584,0.006352649171671149,0.004457341673147052,0.007957527143757777,0.0020850974061930767
12,-0.002335875786695148,-0.004573444374970953,-0.0549101854032297,-0.009748048498448252,0.09910402231936224,-0.03754091022099424,-0.0015288583458924077,-0.0034055064816233774,-0.005985163387773175,-0.00020793095482896548
