,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.014022929685917932,0.131862873345435,0.02122730194694451,-0.007762268191985301,-0.011055706479750575,-0.0007604967068496366,-0.0061646876540979965,-0.001972550330121217,-0.005577615675829545,-0.0009165501704207473
2,-0.015432593445409025,0.10861839323284617,0.015809770635959133,-0.002982770968220566,-0.00975890795590501,0.0011466954383441952,-0.004135416784634511,-0.0006204708745309039,-0.0021835968039175756,-0.001129612094853633
3,-0.012446271445114577,0.060142774523091594,-0.013959011108588066,-0.0039317602965054195,-0.00930399195508885,-0.009642299740505934,-0.005666007582317243,-0.0014635050836383223,-0.005684722481084996,-0.0012033200038466315
4,0.009295258335663898,-0.21107123504703582,-0.021783566322626045,0.0003064444705919846,0.0025215206939753205,-0.004952634030826416,0.0032941101046441166,0.00016613071675375014,0.004263541860813747,0.0015307827453624003
5,0.05361213861770414,-0.11015474246091898,-0.019852188769793885,0.00047919738229432445,-0.001077498299823426,7.44756997116726e-05,-0.0002024088282112415,-0.0001954987117431479,-0.0022411811078183554,-0.0007495556891084855
6,0.030016394251320553,-0.11002345024802519,-0.09517130658593603,0.0008799841374437529,-0.00735418742500844,-0.009068760073654166,-0.001768701894312456,-0.0006135607580628103,-0.0032753952058763632,-0.0007714377245907819
7,-0.012991018960015956,0.010613363051952752,-0.04326711842192903,-0.0015915341859777223,-0.006194439544446732,-0.02047390730424264,-0.0029722138458387567,-0.0006250776188429663,-0.004072361971863158,-0.0008762411576902014
8,0.0009628095612210407,0.1518181380192113,0.23152978653690492,0.010589849461193268,0.028153446046290487,0.02900598166554153,0.004919139160724127,0.0014479573215851118,0.0032005356108053495,-0.0008693310412221077
9,-0.007380004387923958,-0.07709559359148122,-0.033299275416704015,-5.2881585748882216e-05,-0.006096546227815406,-0.00018810872607588394,-0.0014301061873758698,-0.0002473245852538499,-0.0024899453006697247,-0.000527280276051475
10,-0.002534861057712333,-0.05316010183208302,0.05838760494019583,0.015956706584745958,0.033137943391942,0.03769545312416923,0.0196169568883592,0.005418970918582897,0.023623384832255963,0.002966935284647852
11,-0.012227451090291613,-0.02532845607075806,-0.06109061216529844,-0.0028975461984474113,0.0008527275669307177,-0.0024315932060502707,0.00044138368939947826,0.0003054847321936376,0.0005551126896035187,0.0010931420357164726
12,-0.016851470693524242,0.1237780370777655,-0.03853138526912888,-0.008993420609383976,-0.013824359811300074,-0.020404806139561707,-0.005932047066338846,-0.0016005557269221785,-0.006117756446418861,0.0014524680920573396
