,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.0036099973265461176,-0.003973598182385194,-0.058313008870803734,-0.003520835831292541,-0.01595712570046022,-0.023187691763286108,-0.02266538066394575,-0.007854835627097415,-0.030122814743555677,-0.001883241005051743
2,-0.002959021042947465,-0.002257691465617463,-0.0518433061138079,-0.003063483262815539,-0.015544840720847742,-0.008357116686942445,-0.06938210944691778,-0.0035450387956827457,-0.01877913570935967,-0.001527707804009402
3,0.0033037046392631617,0.0005415065538567429,0.008138316324955128,0.0010877424225943302,0.0025472924533209646,0.02352736784972797,0.025875750883060444,0.0010585319483302897,0.014924744081471082,0.0013332495039087787
4,0.0025025030594494355,-0.0011426859337100275,-0.007503475350949931,-0.0006532018435425791,-0.0033932834270062264,-0.02850065973942588,-0.06005812606183553,-0.0061906731790259874,-0.0393983921998575,0.00019821393250599997
5,0.0003208979244149768,-0.00020628158730273493,0.010733875609560012,0.0009642238457063807,0.005621903515856139,-0.01086087162386034,-0.03433454783994109,0.00432509755602917,-0.028441960595904796,-0.000981889227761301
6,-0.00121306926693672,-0.0014798582652149706,-0.02496132394109944,-0.00027596943304694963,-0.006190812276522487,-0.04386203086239614,-0.07225808928445746,-0.010543868429347233,-0.052830202851443034,-0.0007615587933125262
7,-0.003416373611424467,-0.0005901906776301454,-0.016552045692971203,-0.0013642682456272612,-0.00814541029727639,-0.017452423787786185,-0.030867681837288774,-0.004815277133679091,-0.007452148374743114,-0.0014425801361541936
8,-0.0031159230189943196,-0.0013580088582849665,0.07491846800242921,-0.0001658042158225623,0.01479733077468125,0.07216698042425293,0.11503446418670667,0.012158512168666289,0.06267135072849533,-0.0005545817185273137
9,-0.0007790850778709515,0.0011657761181282714,0.018336944768000685,0.0006187056644117113,0.0009098367245766617,-0.0041725076023736716,-0.04756105058669935,0.003213430364037624,-0.006714375253331308,-0.00044274733134498103
10,0.0043235674835677175,0.005559031447440204,0.01690479694408365,0.004776608029653361,0.014485195992545486,0.004490484479362244,0.056366478504846565,0.0030632050678225504,0.03375965788692543,0.0015903016774323493
11,0.006852359969854791,0.0050682954798042966,0.04309073524432894,0.004075556647316351,0.019093774246432358,0.038900423162403844,0.04533493425278632,0.012385519282946844,0.0646726855080717,0.004407860566443953
12,-0.0022095637318300418,-0.0013262946290840065,-0.012949976923725324,-0.002479273777534697,-0.008223861285299817,-0.002691953849676223,0.09451535789368555,-0.00325460322300027,0.007710591523231655,6.468033587037894e-05
