,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.008,-0.011,-0.147,-0.016,-0.023,-0.005,-0.01,-0.003,-0.015,0.0
2,-0.01,-0.013,-0.158,-0.012,-0.03,-0.034,-0.011,-0.008,-0.016,-0.002
3,0.001,-0.002,0.076,0.0,0.004,-0.041,0.002,-0.001,0.005,-0.001
4,0.009,0.003,0.072,0.01,-0.006,-0.053,-0.002,-0.003,0.011,0.001
5,0.001,-0.001,0.08,0.002,0.025,-0.016,0.007,0.008,0.018,-0.0
6,-0.007,-0.006,-0.055,-0.007,-0.008,-0.025,-0.005,-0.005,-0.007,-0.001
7,-0.009,-0.006,-0.132,-0.01,-0.023,0.003,-0.005,-0.003,-0.012,-0.001
8,-0.009,-0.002,-0.006,-0.004,0.012,0.111,0.004,0.003,-0.001,-0.0
9,-0.001,-0.003,-0.04,-0.005,-0.02,0.011,0.006,0.002,-0.004,0.0
10,0.021,0.008,0.024,0.025,0.022,0.01,0.012,0.005,0.005,0.0
11,0.012,0.022,0.284,0.017,0.019,-0.016,0.008,0.003,0.023,0.003
12,-0.001,0.012,0.001,-0.001,0.027,0.055,-0.005,0.003,-0.008,-0.0
