,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.004911833106178066,-0.0004269172440464759,-0.0479167695130336,-0.0059176310769502765,-0.016770089094789848,-0.01725539026164432,-0.00595630252623734,-0.0026728509873360606,-0.007800719191731224,-0.0008102288438308576
2,-0.00311627226285074,-0.004761230780733297,-0.09766658030610141,-0.002452805336553052,-0.013189467763944127,-0.011433817995242419,-0.0025754796323115697,-0.0006118644832829596,-0.00165334421870219,0.00011351079080488685
3,0.0027385511302794457,0.005476032779874647,0.027696584343634062,0.00651129008222192,0.009133705332744244,0.006458788303177257,0.004322087427955587,0.0008826861601883239,0.005495064674778336,0.00036376927091775986
4,0.005406808211949099,-0.001968719488657952,-0.05804436269074826,-0.005160438752506199,-0.009642389236376937,-0.0031898719790300145,-0.0015053183694512774,-0.0014020162579050726,-0.0020704416855569785,-8.570429301456799e-05
5,0.009234187904304716,0.001974455794146162,-0.029551355526661754,-0.00040669433656260453,0.004505381833407334,0.002913168158361308,-0.0007294587457913215,-0.000385231803740183,-0.0010659076465025091,-0.00023212592123911604
6,-0.00040105525659114264,-0.0009735190992114222,-0.08561888039810349,-0.0009567963103305282,-0.005354452271179564,-0.005309193793132736,-0.0008192951232677374,-0.0005797800627556682,-0.00040963540844427573,0.00032439293663426587
7,-0.00583878118286654,-0.0033816006980597665,-0.03482515923169772,-0.0024773061667738927,-0.005964347937748349,-0.003325793251445631,-0.0019279576907607796,-0.0009102495941867697,-0.00023987965619987937,-0.0005290526493916856
8,-0.005447059575883337,0.003737640540395949,0.2396340159318107,0.005429753433901951,0.030263046309267124,0.016040654655377712,0.00220509902625485,0.0009299377613285167,-0.0011152009834944387,-0.0005395530052006174
9,-0.0010167844541648895,0.0009629215178857384,-0.02541567372069389,0.0008842660748355026,-0.003554516279598516,0.004784273228202893,0.0022911436085780407,-0.00018426666061923953,-0.00014129298221602033,-3.6702632572886564e-05
10,0.0026945079711919824,-0.002221603057723058,-0.02423117525013634,0.0021049324376238164,-0.0030289151360514332,0.004291339858283598,0.0021873067566897156,0.004149755199517334,0.0024867127355193944,0.00019751363727634074
11,0.004671491628773629,0.002700147051163444,0.021464914847583325,0.0030887574416106705,0.008202382107802048,0.007698705318281945,0.002227266444073706,0.0008532268286132654,0.005845368211626309,0.0010349170130386465
12,-0.004013761007964156,-0.0011176073150339855,0.11447444151414839,-0.0006473274905172901,0.00539966213646802,-0.001672862241189627,0.0002809088242681098,-6.934609982148666e-05,0.0006692761509234599,0.00019926369657782936
