,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.009,-0.009,-0.092,-0.008,-0.033,-0.064,-0.038,0.002,-0.03,0.002
2,-0.009,-0.008,-0.094,-0.009,-0.03,-0.079,-0.054,0.005,-0.024,-0.001
3,0.001,-0.003,-0.02,0.0,-0.006,0.03,0.004,-0.002,0.006,-0.001
4,0.005,-0.003,-0.041,0.001,-0.012,-0.07,-0.055,-0.009,0.0,-0.0
5,0.006,0.004,-0.0,0.002,0.005,-0.034,-0.04,-0.006,0.009,0.001
6,-0.0,0.004,0.011,0.005,-0.007,-0.094,-0.057,-0.012,-0.006,-0.001
7,-0.006,-0.002,-0.017,-0.004,-0.004,0.008,0.001,-0.009,-0.011,-0.002
8,-0.006,-0.005,0.076,-0.002,0.031,0.313,0.127,0.011,-0.006,-0.001
9,0.0,-0.001,0.039,-0.002,-0.007,-0.026,-0.025,-0.005,0.003,0.001
10,0.006,0.009,0.041,0.011,0.008,-0.01,0.018,0.006,0.021,0.0
11,0.019,0.014,0.09,0.008,0.046,0.048,0.042,0.02,0.037,0.002
12,-0.006,0.0,0.008,-0.004,0.008,-0.022,0.078,-0.0,0.001,0.0
