,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
10,2023-02-01,15204.0,129.0,8.0,6.0,29.0,0.0,12.0,17.0,62.0,21.0,33.0,232.0,291.0,1443.0,553.0,13.0,11.0,19.0,31.0,25.0,25.0,56.0,83.0,249.0,42.0,78.0,260.0,1022.0,818.0,171.0,84.0,20.0,32.0,314.0,275.0,40.0,988.0,336.0,301.0,181.0,169.0,28.0,16.0,36.0,74.0,10.0,36.0,28.0,726.0,129.0,72.0,2660.0,68.0,461.0,2433.0,681.0,1806.0,369.0,28.0,2023,2,1602931,参考第2表(2月),徳島県,136.2635,34.9604
11,2023-01-01,20690.0,157.0,23.0,16.0,255.0,8.0,12.0,22.0,57.0,50.0,40.0,298.0,425.0,2099.0,573.0,15.0,12.0,33.0,33.0,18.0,85.0,55.0,72.0,377.0,86.0,170.0,461.0,2169.0,1406.0,225.0,96.0,266.0,26.0,304.0,453.0,75.0,1518.0,438.0,304.0,223.0,180.0,20.0,23.0,15.0,30.0,12.0,29.0,53.0,866.0,157.0,336.0,3560.0,145.0,623.0,4527.0,1124.0,2483.0,309.0,53.0,2023,1,1596098,参考第2表(1月),徳島県,136.2945,35.0221
12,2022-12-01,32384.0,292.0,24.0,19.0,434.0,16.0,12.0,30.0,147.0,72.0,93.0,629.0,750.0,3798.0,1132.0,26.0,33.0,64.0,33.0,55.0,143.0,143.0,440.0,685.0,159.0,252.0,721.0,2960.0,2092.0,406.0,267.0,250.0,109.0,451.0,609.0,135.0,2137.0,615.0,571.0,247.0,519.0,26.0,24.0,59.0,44.0,23.0,31.0,131.0,887.0,292.0,535.0,6676.0,266.0,1460.0,6698.0,1554.0,3570.0,726.0,131.0,2022,12,1588919,参考第2表(12月),徳島県,136.4876,35.0594
13,2022-11-01,34258.0,544.0,48.0,8.0,156.0,29.0,31.0,68.0,219.0,108.0,126.0,707.0,1245.0,3682.0,1306.0,103.0,45.0,73.0,115.0,68.0,164.0,184.0,817.0,759.0,225.0,354.0,578.0,2906.0,1545.0,249.0,335.0,82.0,110.0,429.0,730.0,136.0,1752.0,446.0,617.0,256.0,590.0,61.0,35.0,82.0,75.0,36.0,36.0,70.0,755.0,544.0,340.0,7461.0,385.0,2100.0,5967.0,1487.0,3071.0,915.0,70.0,2022,11,1583855,参考第2表(11月),徳島県,136.7166,35.1932
14,2022-10-01,29545.0,253.0,4.0,21.0,109.0,18.0,29.0,26.0,101.0,71.0,115.0,522.0,504.0,3498.0,1078.0,45.0,43.0,63.0,163.0,62.0,135.0,157.0,736.0,545.0,309.0,310.0,515.0,2614.0,1479.0,235.0,210.0,60.0,103.0,652.0,537.0,75.0,1582.0,467.0,1026.0,190.0,692.0,55.0,68.0,77.0,57.0,12.0,13.0,105.0,323.0,253.0,207.0,5951.0,286.0,1910.0,5363.0,1427.0,3265.0,974.0,105.0,2022,10,1578856,参考第2表(10月),徳島県,136.3394,34.9929
15,2022-09-01,19025.0,130.0,23.0,10.0,47.0,5.0,4.0,21.0,147.0,40.0,25.0,236.0,378.0,1793.0,649.0,30.0,18.0,17.0,11.0,26.0,38.0,65.0,53.0,356.0,31.0,99.0,324.0,1757.0,915.0,186.0,86.0,31.0,38.0,248.0,207.0,60.0,1735.0,462.0,338.0,150.0,366.0,18.0,23.0,48.0,30.0,3.0,25.0,27.0,221.0,130.0,110.0,3294.0,103.0,516.0,3367.0,584.0,2685.0,513.0,27.0,2022,9,1572819,参考第2表(9月),徳島県,136.2247,34.9340
16,2022-08-01,48936.0,265.0,12.0,28.0,65.0,12.0,25.0,148.0,142.0,53.0,110.0,803.0,665.0,4818.0,1250.0,58.0,135.0,80.0,56.0,59.0,102.0,161.0,343.0,1088.0,239.0,418.0,1518.0,5924.0,4029.0,1159.0,235.0,42.0,133.0,988.0,734.0,116.0,2094.0,773.0,699.0,306.0,329.0,35.0,119.0,68.0,38.0,51.0,22.0,59.0,243.0,265.0,290.0,7900.0,375.0,1887.0,13283.0,2013.0,3872.0,662.0,59.0,2022,8,1518809,参考第2表(8月),徳島県,136.3185,34.9869
17,2022-07-01,33615.0,181.0,39.0,59.0,49.0,28.0,39.0,27.0,138.0,43.0,112.0,607.0,590.0,3169.0,1019.0,40.0,39.0,45.0,54.0,39.0,70.0,143.0,210.0,649.0,140.0,292.0,857.0,3708.0,2432.0,912.0,189.0,39.0,71.0,861.0,518.0,87.0,2361.0,812.0,489.0,235.0,254.0,28.0,22.0,81.0,31.0,33.0,28.0,57.0,80.0,181.0,241.0,5717.0,194.0,1196.0,8390.0,1576.0,3897.0,477.0,57.0,2022,7,1513787,参考第2表(7月),徳島県,136.2559,34.9538
18,2022-06-01,22233.0,238.0,16.0,70.0,90.0,1.0,6.0,19.0,65.0,83.0,42.0,276.0,387.0,2302.0,551.0,30.0,12.0,41.0,34.0,33.0,81.0,641.0,124.0,317.0,221.0,509.0,450.0,1798.0,1156.0,178.0,104.0,38.0,48.0,431.0,1071.0,51.0,2056.0,712.0,739.0,296.0,201.0,19.0,18.0,35.0,19.0,5.0,7.0,35.0,63.0,238.0,202.0,3739.0,164.0,1337.0,4195.0,1639.0,3803.0,304.0,35.0,2022,6,1498879,参考第2表(6月),徳島県,136.0320,34.9732
19,2022-05-01,26254.0,204.0,14.0,11.0,47.0,8.0,11.0,21.0,120.0,47.0,24.0,467.0,414.0,2603.0,874.0,47.0,24.0,23.0,42.0,46.0,100.0,114.0,176.0,601.0,123.0,307.0,716.0,2536.0,1372.0,436.0,300.0,38.0,31.0,373.0,554.0,134.0,1972.0,477.0,485.0,327.0,226.0,11.0,26.0,81.0,31.0,11.0,7.0,44.0,41.0,204.0,112.0,4595.0,194.0,1056.0,5667.0,1130.0,3261.0,393.0,44.0,2022,5,1492188,参考第2表(5月),徳島県,136.2845,34.9621
