,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2023-12-01,95924.0,261.0,1210.0,29.0,1951.0,26.0,38.0,291.0,323.0,168.0,184.0,1290.0,1335.0,6059.0,2505.0,692.0,636.0,743.0,866.0,170.0,770.0,2260.0,3003.0,7034.0,2922.0,10583.0,5523.0,14728.0,5816.0,1985.0,858.0,131.0,48.0,760.0,1220.0,137.0,457.0,384.0,395.0,136.0,467.0,40.0,39.0,217.0,60.0,58.0,517.0,1370.0,13427.0,261.0,3545.0,12034.0,2841.0,16085.0,39493.0,2296.0,1372.0,1398.0,1370.0,2023,12,1725251,参考第2表(12月),滋賀県,136.4656,35.0926
1,2023-11-01,106141.0,1135.0,1044.0,38.0,921.0,53.0,164.0,1656.0,266.0,353.0,366.0,1817.0,2071.0,7907.0,4534.0,454.0,888.0,915.0,705.0,357.0,1093.0,1905.0,2201.0,8535.0,2901.0,7880.0,3693.0,10401.0,5220.0,1649.0,993.0,221.0,338.0,973.0,1357.0,281.0,544.0,878.0,456.0,96.0,2367.0,115.0,76.0,1148.0,105.0,88.0,144.0,1068.0,21778.0,1135.0,3876.0,17671.0,3350.0,16247.0,29836.0,3170.0,1974.0,4043.0,1068.0,2023,11,810002999,参考第2表(11月),滋賀県,136.6130,35.2251
2,2023-10-01,89392.0,1055.0,66.0,74.0,472.0,14.0,65.0,2334.0,641.0,272.0,253.0,1490.0,2477.0,6920.0,2656.0,1142.0,662.0,745.0,662.0,157.0,649.0,1602.0,1252.0,6287.0,2162.0,6067.0,3316.0,9943.0,4095.0,1143.0,838.0,117.0,726.0,643.0,1972.0,244.0,1312.0,1447.0,330.0,221.0,784.0,168.0,56.0,227.0,68.0,129.0,53.0,370.0,20598.0,1055.0,3025.0,14866.0,3198.0,11965.0,25402.0,3702.0,3310.0,1485.0,370.0,2023,10,810003002,参考第2表(10月),滋賀県,136.7387,35.3095
3,2023-09-01,88171.0,1062.0,27.0,40.0,481.0,103.0,73.0,770.0,289.0,237.0,307.0,1721.0,1374.0,7829.0,2413.0,973.0,585.0,742.0,691.0,252.0,565.0,2054.0,1936.0,6963.0,2735.0,6344.0,4866.0,14501.0,4995.0,2639.0,994.0,584.0,85.0,666.0,747.0,219.0,542.0,1568.0,340.0,191.0,781.0,175.0,167.0,77.0,94.0,35.0,58.0,128.0,12249.0,1062.0,1494.0,14422.0,2865.0,14379.0,34339.0,2301.0,2641.0,1387.0,128.0,2023,9,810003005,参考第2表(9月),滋賀県,136.6493,35.2343
4,2023-08-01,112074.0,267.0,28.0,14.0,263.0,12.0,94.0,259.0,466.0,448.0,548.0,2081.0,1586.0,8217.0,3628.0,440.0,844.0,973.0,800.0,357.0,694.0,2533.0,1989.0,10660.0,2889.0,8687.0,8505.0,24950.0,9522.0,3177.0,1402.0,113.0,320.0,957.0,753.0,320.0,501.0,550.0,426.0,306.0,686.0,268.0,270.0,71.0,66.0,103.0,45.0,55.0,8390.0,267.0,670.0,17331.0,2951.0,18871.0,56243.0,2463.0,1783.0,1509.0,55.0,2023,8,810003007,参考第2表(8月),滋賀県,136.4400,35.0639
5,2023-07-01,78901.0,247.0,35.0,14.0,225.0,56.0,45.0,141.0,215.0,151.0,288.0,1399.0,1135.0,5972.0,2292.0,191.0,482.0,769.0,744.0,151.0,518.0,1849.0,762.0,7277.0,2453.0,7759.0,4701.0,13476.0,6304.0,1656.0,485.0,139.0,59.0,635.0,655.0,190.0,304.0,427.0,320.0,83.0,406.0,92.0,104.0,128.0,70.0,59.0,55.0,83.0,11098.0,247.0,516.0,11603.0,1960.0,13085.0,34381.0,1678.0,1134.0,914.0,83.0,2023,7,810003009,参考第2表(7月),滋賀県,136.4898,35.0964
6,2023-06-01,51509.0,176.0,82.0,46.0,401.0,4.0,82.0,138.0,150.0,129.0,195.0,606.0,783.0,3058.0,2810.0,255.0,648.0,547.0,432.0,182.0,306.0,1050.0,535.0,4177.0,982.0,5061.0,3106.0,7147.0,4466.0,1225.0,467.0,78.0,158.0,360.0,383.0,73.0,79.0,216.0,142.0,81.0,503.0,32.0,31.0,177.0,52.0,61.0,31.0,771.0,5333.0,176.0,753.0,7913.0,1756.0,7176.0,21472.0,1052.0,518.0,887.0,771.0,2023,6,810003011,参考第2表(6月),滋賀県,136.3960,35.0083
7,2023-05-01,65275.0,599.0,12.0,25.0,350.0,27.0,40.0,142.0,188.0,130.0,230.0,1133.0,1962.0,6000.0,4028.0,684.0,415.0,514.0,619.0,72.0,278.0,1596.0,1491.0,5702.0,1938.0,5987.0,3631.0,8506.0,4463.0,1168.0,1063.0,78.0,53.0,468.0,754.0,795.0,361.0,197.0,121.0,88.0,559.0,36.0,133.0,199.0,141.0,23.0,145.0,135.0,6007.0,599.0,596.0,13743.0,1891.0,11346.0,24818.0,2148.0,767.0,1236.0,135.0,2023,5,810003013,参考第2表(5月),滋賀県,136.7537,35.1886
8,2023-04-01,61990.0,862.0,11.0,6.0,413.0,21.0,23.0,50.0,239.0,230.0,252.0,769.0,671.0,4202.0,1602.0,920.0,550.0,1838.0,342.0,92.0,448.0,852.0,2229.0,4086.0,732.0,5558.0,3340.0,12555.0,3835.0,902.0,1347.0,150.0,193.0,357.0,455.0,219.0,148.0,408.0,201.0,96.0,1031.0,300.0,370.0,236.0,243.0,58.0,171.0,125.0,6942.0,862.0,524.0,8057.0,3756.0,8241.0,27537.0,1374.0,853.0,2409.0,125.0,2023,4,1616669,参考第2表(4月),滋賀県,136.3508,35.1821
9,2023-03-01,66769.0,2334.0,14.0,39.0,167.0,11.0,46.0,167.0,318.0,124.0,1017.0,863.0,770.0,5304.0,1818.0,354.0,450.0,1471.0,495.0,117.0,363.0,1217.0,816.0,6153.0,1047.0,8533.0,5074.0,10944.0,4385.0,1199.0,501.0,51.0,183.0,505.0,622.0,85.0,218.0,302.0,155.0,92.0,1174.0,19.0,54.0,112.0,35.0,31.0,99.0,114.0,5894.0,2334.0,444.0,10331.0,2638.0,9728.0,30636.0,1446.0,767.0,1524.0,114.0,2023,3,1611685,参考第2表(3月),滋賀県,136.5947,35.4081
