,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2024-12-01,305931.0,2697.0,519.0,399.0,1270.0,399.0,415.0,1032.0,3161.0,1679.0,1652.0,11198.0,10003.0,50752.0,51500.0,1288.0,485.0,615.0,334.0,2234.0,1568.0,1088.0,5629.0,7257.0,835.0,833.0,1675.0,4972.0,3272.0,607.0,456.0,174.0,438.0,886.0,1335.0,453.0,197.0,336.0,560.0,191.0,2317.0,188.0,292.0,512.0,375.0,272.0,448.0,1420.0,61797.0,2697.0,4034.0,132179.0,3956.0,15143.0,11815.0,3286.0,1284.0,4404.0,1420.0,2024,12,1867106,参考第2表(12月),神奈川県,138.7265,35.5806
1,2024-11-01,312771.0,3926.0,494.0,534.0,1409.0,543.0,865.0,1211.0,2587.0,2252.0,3910.0,11412.0,10667.0,42786.0,46752.0,1554.0,620.0,920.0,460.0,835.0,1906.0,1258.0,4812.0,8073.0,1010.0,924.0,1770.0,7751.0,3848.0,704.0,345.0,257.0,326.0,1214.0,1431.0,437.0,273.0,475.0,574.0,266.0,2634.0,284.0,477.0,721.0,609.0,688.0,537.0,950.0,65842.0,3926.0,5056.0,121201.0,5000.0,15613.0,15342.0,3665.0,1588.0,5950.0,950.0,2024,11,1860296,参考第2表(11月),神奈川県,138.5554,35.6449
2,2024-10-01,279523.0,3417.0,505.0,492.0,1702.0,581.0,561.0,868.0,2585.0,3589.0,4418.0,9413.0,8683.0,37380.0,39493.0,2021.0,599.0,831.0,441.0,1246.0,1891.0,1205.0,4031.0,7417.0,1041.0,863.0,1697.0,5891.0,3798.0,703.0,367.0,338.0,275.0,1106.0,1529.0,544.0,351.0,449.0,635.0,601.0,3421.0,376.0,459.0,700.0,472.0,406.0,559.0,721.0,58849.0,3417.0,4709.0,106807.0,5342.0,14135.0,13319.0,3792.0,2036.0,6393.0,721.0,2024,10,1853929,参考第2表(10月),神奈川県,138.4568,35.6590
3,2024-09-01,282060.0,2503.0,501.0,517.0,1702.0,492.0,645.0,902.0,2413.0,1901.0,2515.0,9735.0,8674.0,44911.0,43915.0,1409.0,677.0,588.0,472.0,952.0,1798.0,1126.0,5047.0,5460.0,972.0,810.0,2206.0,5037.0,3549.0,771.0,352.0,411.0,177.0,786.0,1391.0,466.0,376.0,421.0,531.0,215.0,2500.0,473.0,303.0,446.0,319.0,391.0,438.0,896.0,52467.0,2503.0,4759.0,115016.0,4472.0,13077.0,12725.0,3231.0,1543.0,4870.0,896.0,2024,9,1845514,参考第2表(9月),神奈川県,138.6404,35.6145
4,2024-08-01,322754.0,2001.0,651.0,380.0,1595.0,298.0,416.0,1186.0,3443.0,2213.0,2184.0,13996.0,11766.0,60061.0,58202.0,1240.0,838.0,951.0,419.0,1219.0,1895.0,1227.0,5944.0,8345.0,1362.0,820.0,1818.0,5562.0,3594.0,744.0,299.0,162.0,169.0,874.0,1166.0,427.0,224.0,305.0,326.0,223.0,1638.0,185.0,316.0,552.0,323.0,275.0,353.0,533.0,51622.0,2001.0,4526.0,153084.0,4924.0,17297.0,12837.0,2798.0,1078.0,3642.0,533.0,2024,8,1840259,参考第2表(8月),神奈川県,138.8939,35.6197
5,2024-07-01,263997.0,1928.0,359.0,271.0,1097.0,325.0,313.0,784.0,1829.0,1254.0,2342.0,9033.0,7907.0,43234.0,42797.0,1197.0,471.0,720.0,272.0,801.0,1458.0,839.0,3329.0,5573.0,774.0,593.0,1137.0,4530.0,2334.0,501.0,233.0,162.0,126.0,507.0,1219.0,280.0,183.0,435.0,307.0,182.0,1642.0,392.0,241.0,340.0,276.0,198.0,363.0,483.0,62012.0,1928.0,3149.0,109197.0,3846.0,10787.0,9328.0,2294.0,1107.0,3452.0,483.0,2024,7,1765039,参考第2表(7月),神奈川県,138.8158,35.6230
6,2024-06-01,225495.0,2613.0,429.0,368.0,1348.0,363.0,337.0,958.0,1556.0,1611.0,2815.0,5802.0,5159.0,29276.0,31695.0,1043.0,374.0,456.0,227.0,675.0,1304.0,717.0,2784.0,5542.0,679.0,549.0,1513.0,4431.0,2211.0,463.0,219.0,196.0,126.0,783.0,1119.0,249.0,240.0,459.0,350.0,164.0,1863.0,170.0,243.0,416.0,298.0,176.0,351.0,486.0,45441.0,2613.0,3803.0,78589.0,3177.0,9949.0,9386.0,2473.0,1213.0,3517.0,486.0,2024,6,1760851,参考第2表(6月),神奈川県,138.5989,35.6857
7,2024-05-01,282017.0,4968.0,387.0,315.0,1449.0,375.0,502.0,939.0,2561.0,2327.0,1908.0,9394.0,7752.0,41905.0,45648.0,1255.0,583.0,531.0,271.0,2041.0,1834.0,928.0,3795.0,6827.0,1200.0,809.0,1755.0,5758.0,3098.0,617.0,211.0,212.0,104.0,714.0,1546.0,290.0,230.0,326.0,336.0,178.0,2291.0,219.0,284.0,556.0,259.0,307.0,380.0,1252.0,61446.0,4968.0,3967.0,113536.0,4203.0,13021.0,12248.0,2866.0,1070.0,4296.0,1252.0,2024,5,1757460,参考第2表(5月),神奈川県,138.6813,35.7005
8,2024-04-01,275703.0,3899.0,359.0,284.0,987.0,277.0,350.0,963.0,1919.0,1197.0,1360.0,9179.0,9242.0,40219.0,40881.0,1184.0,382.0,490.0,248.0,785.0,1302.0,753.0,3974.0,5741.0,804.0,687.0,1442.0,5200.0,2923.0,487.0,276.0,128.0,221.0,651.0,1161.0,378.0,176.0,301.0,488.0,183.0,2091.0,218.0,269.0,537.0,254.0,304.0,358.0,582.0,73103.0,3899.0,3220.0,104782.0,3358.0,11520.0,11015.0,2539.0,1148.0,4031.0,582.0,2024,4,1750677,参考第2表(4月),神奈川県,138.7381,35.6838
9,2024-03-01,326341.0,3554.0,595.0,636.0,2001.0,489.0,697.0,1259.0,2650.0,1979.0,1732.0,11653.0,9042.0,43144.0,43521.0,1539.0,686.0,757.0,433.0,1196.0,2150.0,1463.0,4889.0,9069.0,1235.0,1244.0,2178.0,6864.0,3911.0,820.0,318.0,241.0,246.0,928.0,1735.0,573.0,311.0,511.0,534.0,291.0,2962.0,341.0,396.0,805.0,443.0,450.0,633.0,1004.0,65340.0,3554.0,5677.0,114917.0,5132.0,17089.0,15335.0,3723.0,1647.0,6030.0,1004.0,2024,3,1745072,参考第2表(3月),神奈川県,138.4916,35.6272
10,2024-02-01,283826.0,2490.0,359.0,486.0,1226.0,375.0,483.0,873.0,2327.0,1494.0,1430.0,10044.0,7523.0,41739.0,43643.0,1199.0,569.0,534.0,373.0,1088.0,1854.0,910.0,3800.0,6462.0,952.0,832.0,1692.0,5498.0,2683.0,1631.0,259.0,181.0,213.0,778.0,1155.0,410.0,262.0,379.0,477.0,262.0,2672.0,268.0,302.0,550.0,404.0,312.0,489.0,668.0,50256.0,2490.0,3802.0,109288.0,4156.0,12497.0,12595.0,2737.0,1380.0,4997.0,668.0,2024,2,1740006,参考第2表(2月),神奈川県,138.6247,35.5996
