,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2023-12-01,118051.0,556.0,79.0,58.0,395.0,87.0,96.0,202.0,409.0,263.0,478.0,1891.0,1783.0,14032.0,3808.0,296.0,388.0,550.0,396.0,286.0,1180.0,1836.0,1914.0,16973.0,1439.0,603.0,1033.0,3074.0,1648.0,436.0,225.0,83.0,127.0,338.0,679.0,141.0,140.0,268.0,146.0,217.0,606.0,53.0,148.0,137.0,120.0,76.0,117.0,401.0,18125.0,556.0,917.0,22950.0,2414.0,22558.0,7019.0,1368.0,771.0,1257.0,401.0,2023,12,1725251,参考第2表(12月),愛知県,137.6206,35.3780
1,2023-11-01,110427.0,713.0,65.0,150.0,323.0,73.0,134.0,204.0,453.0,290.0,498.0,1894.0,1497.0,12450.0,3497.0,296.0,655.0,721.0,535.0,408.0,1437.0,1495.0,1970.0,13667.0,1217.0,564.0,938.0,3337.0,1482.0,638.0,248.0,133.0,106.0,265.0,410.0,167.0,212.0,170.0,208.0,140.0,741.0,116.0,234.0,219.0,112.0,48.0,202.0,254.0,23207.0,713.0,949.0,20987.0,3109.0,18884.0,7207.0,1081.0,730.0,1672.0,254.0,2023,11,810002999,参考第2表(11月),愛知県,137.5980,35.4348
2,2023-10-01,55144.0,566.0,19.0,32.0,105.0,27.0,93.0,45.0,155.0,127.0,287.0,667.0,833.0,6213.0,1782.0,78.0,175.0,268.0,214.0,207.0,739.0,686.0,1444.0,8031.0,712.0,275.0,433.0,1795.0,1069.0,169.0,270.0,15.0,20.0,163.0,604.0,22.0,61.0,112.0,236.0,83.0,644.0,99.0,19.0,118.0,95.0,69.0,115.0,164.0,8571.0,566.0,321.0,10271.0,1260.0,11087.0,4011.0,824.0,492.0,1159.0,164.0,2023,10,810003002,参考第2表(10月),愛知県,137.3820,35.3658
3,2023-09-01,100405.0,679.0,118.0,80.0,306.0,94.0,83.0,110.0,456.0,354.0,485.0,1878.0,1583.0,13037.0,3436.0,244.0,395.0,591.0,404.0,258.0,1078.0,1748.0,2745.0,16071.0,1155.0,490.0,899.0,3025.0,1632.0,548.0,151.0,70.0,63.0,342.0,548.0,145.0,121.0,199.0,153.0,112.0,973.0,84.0,191.0,195.0,198.0,160.0,157.0,192.0,11889.0,679.0,791.0,21487.0,2308.0,22123.0,6745.0,1168.0,585.0,1958.0,192.0,2023,9,810003005,参考第2表(9月),愛知県,137.5876,35.3991
4,2023-08-01,89746.0,373.0,37.0,34.0,264.0,33.0,36.0,59.0,490.0,180.0,1138.0,2414.0,2228.0,8608.0,4347.0,189.0,362.0,549.0,291.0,322.0,880.0,2503.0,3311.0,20175.0,1952.0,625.0,1650.0,4305.0,2448.0,492.0,200.0,79.0,71.0,267.0,335.0,47.0,126.0,138.0,151.0,96.0,503.0,86.0,56.0,147.0,165.0,94.0,107.0,59.0,8811.0,373.0,463.0,19727.0,1980.0,28232.0,9720.0,799.0,511.0,1158.0,59.0,2023,8,810003007,参考第2表(8月),愛知県,137.4831,35.3269
5,2023-07-01,106447.0,536.0,97.0,53.0,308.0,76.0,53.0,115.0,373.0,189.0,415.0,2145.0,1309.0,12972.0,4155.0,133.0,719.0,806.0,438.0,348.0,1012.0,2016.0,2739.0,17885.0,1489.0,535.0,869.0,3129.0,1901.0,381.0,248.0,92.0,80.0,219.0,405.0,111.0,110.0,162.0,202.0,73.0,731.0,77.0,61.0,188.0,84.0,102.0,326.0,146.0,15399.0,536.0,702.0,21906.0,2670.0,24567.0,7063.0,907.0,547.0,1569.0,146.0,2023,7,810003009,参考第2表(7月),愛知県,137.6071,35.3844
6,2023-06-01,86073.0,681.0,42.0,33.0,199.0,54.0,46.0,77.0,209.0,140.0,316.0,1152.0,1353.0,11139.0,3008.0,128.0,319.0,328.0,256.0,151.0,956.0,1856.0,1766.0,15894.0,1054.0,445.0,780.0,2519.0,1352.0,314.0,102.0,52.0,52.0,209.0,369.0,78.0,114.0,129.0,103.0,49.0,556.0,33.0,80.0,114.0,62.0,55.0,124.0,114.0,12979.0,681.0,451.0,17468.0,1731.0,20826.0,5512.0,760.0,395.0,1024.0,114.0,2023,6,810003011,参考第2表(6月),愛知県,137.6473,35.4198
7,2023-05-01,102654.0,536.0,73.0,109.0,197.0,89.0,112.0,154.0,330.0,205.0,348.0,1816.0,1394.0,13001.0,3696.0,282.0,513.0,564.0,360.0,185.0,1097.0,1897.0,2069.0,18677.0,1356.0,579.0,1171.0,3336.0,2434.0,368.0,246.0,85.0,187.0,315.0,691.0,75.0,123.0,182.0,138.0,67.0,833.0,51.0,77.0,130.0,89.0,85.0,147.0,181.0,11922.0,536.0,734.0,20975.0,2456.0,24359.0,8134.0,1353.0,510.0,1412.0,181.0,2023,5,810003013,参考第2表(5月),愛知県,137.5211,35.3748
8,2023-04-01,81077.0,355.0,56.0,32.0,159.0,52.0,32.0,72.0,197.0,175.0,431.0,1002.0,813.0,5693.0,2402.0,135.0,311.0,347.0,208.0,170.0,685.0,1515.0,2286.0,19259.0,1205.0,468.0,582.0,2276.0,940.0,314.0,103.0,64.0,31.0,183.0,218.0,69.0,72.0,87.0,108.0,49.0,641.0,33.0,68.0,106.0,50.0,37.0,81.0,88.0,9782.0,355.0,403.0,10883.0,1478.0,24473.0,4683.0,565.0,316.0,1016.0,88.0,2023,4,1616669,参考第2表(4月),愛知県,137.3420,35.3216
9,2023-03-01,113832.0,659.0,74.0,111.0,497.0,83.0,105.0,108.0,471.0,361.0,528.0,1974.0,2040.0,13291.0,4084.0,238.0,552.0,612.0,297.0,330.0,1571.0,1785.0,2271.0,15581.0,1182.0,656.0,1138.0,3736.0,1881.0,504.0,231.0,104.0,89.0,316.0,484.0,155.0,111.0,138.0,150.0,126.0,843.0,81.0,89.0,171.0,79.0,58.0,114.0,191.0,11086.0,659.0,978.0,23079.0,2973.0,21116.0,8146.0,1148.0,525.0,1435.0,191.0,2023,3,1611685,参考第2表(3月),愛知県,137.6750,35.4367
