,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2024-12-01,372813.0,4885.0,515.0,397.0,1823.0,441.0,465.0,1008.0,5447.0,3583.0,5189.0,12072.0,10464.0,63140.0,18020.0,2459.0,621.0,1392.0,1267.0,4490.0,2208.0,1779.0,5452.0,15644.0,1743.0,1992.0,3481.0,19240.0,7054.0,1508.0,638.0,231.0,350.0,1319.0,3612.0,857.0,824.0,745.0,1098.0,254.0,6813.0,555.0,691.0,1249.0,729.0,646.0,588.0,27242.0,71999.0,4885.0,4649.0,122405.0,6680.0,25885.0,33913.0,6369.0,2921.0,11271.0,27242.0,2024,12,1867106,参考第2表(12月),沖縄県,136.7229,34.5605
1,2024-11-01,392585.0,9277.0,448.0,413.0,2327.0,412.0,591.0,1174.0,3989.0,2425.0,4515.0,15717.0,16011.0,73729.0,21499.0,1273.0,804.0,2509.0,768.0,1379.0,1786.0,2548.0,4556.0,18481.0,2313.0,2116.0,3347.0,28303.0,13221.0,1559.0,940.0,339.0,280.0,1727.0,3181.0,907.0,487.0,736.0,1320.0,500.0,7763.0,694.0,715.0,1893.0,1008.0,838.0,790.0,21331.0,58431.0,9277.0,5365.0,139264.0,6372.0,28666.0,49486.0,6434.0,3043.0,13701.0,21331.0,2024,11,1860296,参考第2表(11月),沖縄県,137.0528,34.9217
2,2024-10-01,427837.0,8010.0,657.0,615.0,2632.0,2097.0,612.0,1020.0,5839.0,3011.0,2334.0,14599.0,13973.0,70842.0,30235.0,2165.0,637.0,1801.0,1214.0,793.0,2452.0,3671.0,3791.0,15016.0,2458.0,2550.0,4401.0,26002.0,11151.0,1601.0,664.0,304.0,447.0,2741.0,3708.0,1086.0,579.0,1399.0,1335.0,343.0,9266.0,684.0,767.0,1643.0,905.0,750.0,1071.0,12941.0,62840.0,8010.0,7633.0,141626.0,7055.0,26150.0,46369.0,8286.0,3656.0,15086.0,12941.0,2024,10,1853929,参考第2表(10月),沖縄県,137.3629,35.1906
3,2024-09-01,365285.0,4302.0,353.0,467.0,1729.0,227.0,381.0,687.0,2751.0,1741.0,2201.0,12825.0,11020.0,76184.0,24418.0,562.0,571.0,898.0,518.0,698.0,1442.0,1908.0,3152.0,12181.0,1459.0,1514.0,4361.0,19178.0,9467.0,1772.0,586.0,215.0,177.0,1444.0,2575.0,710.0,433.0,851.0,1001.0,399.0,8117.0,578.0,654.0,1316.0,762.0,454.0,600.0,15952.0,72102.0,4302.0,3844.0,131838.0,3473.0,19218.0,36878.0,5121.0,2684.0,12481.0,15952.0,2024,9,1845514,参考第2表(9月),沖縄県,137.2438,34.8839
4,2024-08-01,508224.0,4011.0,432.0,422.0,2651.0,459.0,545.0,1128.0,4434.0,3851.0,3937.0,22985.0,18910.0,118857.0,33283.0,1021.0,920.0,1230.0,650.0,1172.0,2023.0,2986.0,5757.0,23021.0,2678.0,3386.0,6867.0,29669.0,15205.0,4465.0,903.0,518.0,294.0,2366.0,3606.0,1039.0,756.0,1419.0,1814.0,443.0,10899.0,897.0,993.0,2930.0,1021.0,1072.0,1411.0,17366.0,62363.0,4011.0,5637.0,207429.0,5194.0,35092.0,60495.0,7823.0,4432.0,19223.0,17366.0,2024,8,1840259,参考第2表(8月),沖縄県,137.4354,35.0053
5,2024-07-01,529995.0,5971.0,1355.0,442.0,3073.0,274.0,487.0,1151.0,4532.0,3098.0,3889.0,20901.0,20673.0,119457.0,34724.0,1242.0,925.0,1124.0,560.0,1093.0,2165.0,3289.0,4682.0,22397.0,2768.0,3067.0,8917.0,39205.0,15109.0,3313.0,805.0,376.0,337.0,2494.0,3287.0,1097.0,778.0,1433.0,1088.0,373.0,11595.0,878.0,803.0,2103.0,1128.0,822.0,820.0,17114.0,82229.0,5971.0,6782.0,208367.0,5456.0,33696.0,70416.0,7591.0,3672.0,18149.0,17114.0,2024,7,1765039,参考第2表(7月),沖縄県,137.4593,35.0743
6,2024-06-01,401598.0,5780.0,457.0,419.0,1558.0,305.0,505.0,1066.0,3538.0,1773.0,2101.0,11349.0,10778.0,84798.0,22895.0,698.0,953.0,942.0,2272.0,683.0,1273.0,5444.0,3544.0,17272.0,1760.0,1579.0,4575.0,24044.0,11096.0,3125.0,543.0,322.0,386.0,2318.0,3002.0,1104.0,776.0,936.0,1079.0,808.0,8254.0,707.0,644.0,1568.0,799.0,536.0,693.0,20276.0,82574.0,5780.0,4310.0,137915.0,3866.0,30292.0,44962.0,7132.0,3599.0,13201.0,20276.0,2024,6,1760851,参考第2表(6月),沖縄県,137.0281,34.8235
7,2024-05-01,350218.0,7191.0,440.0,404.0,1946.0,320.0,435.0,786.0,3045.0,1558.0,1834.0,10913.0,9941.0,66796.0,18224.0,1025.0,626.0,828.0,529.0,716.0,1476.0,2581.0,2488.0,13817.0,1580.0,1361.0,5715.0,21058.0,11494.0,4492.0,742.0,404.0,277.0,2500.0,2123.0,909.0,3432.0,751.0,874.0,214.0,7542.0,604.0,674.0,1548.0,732.0,757.0,709.0,19553.0,68979.0,7191.0,4331.0,113027.0,3955.0,20995.0,44862.0,6213.0,5271.0,12566.0,19553.0,2024,5,1757460,参考第2表(5月),沖縄県,136.8424,34.7917
8,2024-04-01,372278.0,8135.0,614.0,415.0,2794.0,301.0,633.0,957.0,3036.0,2284.0,2147.0,12632.0,10320.0,76244.0,19565.0,1237.0,894.0,1012.0,748.0,803.0,1765.0,2554.0,3327.0,16913.0,2402.0,4361.0,4202.0,21544.0,9587.0,2305.0,961.0,344.0,345.0,3297.0,2844.0,1343.0,611.0,2757.0,1453.0,308.0,9304.0,853.0,874.0,1592.0,821.0,705.0,861.0,13272.0,58565.0,8135.0,5714.0,127031.0,4908.0,25944.0,42960.0,8173.0,5129.0,15010.0,13272.0,2024,4,1750677,参考第2表(4月),沖縄県,137.1966,35.1067
9,2024-03-01,361620.0,8123.0,635.0,516.0,2478.0,352.0,717.0,1039.0,3802.0,2357.0,2345.0,11971.0,11310.0,66857.0,21993.0,1428.0,1526.0,1547.0,797.0,1649.0,3088.0,3426.0,4653.0,16940.0,2424.0,2154.0,4384.0,21706.0,9475.0,2166.0,940.0,387.0,273.0,2174.0,2859.0,1236.0,558.0,1293.0,1185.0,378.0,9479.0,827.0,926.0,1499.0,945.0,610.0,642.0,17604.0,48961.0,8123.0,5737.0,122284.0,7589.0,28240.0,40825.0,6929.0,3414.0,14928.0,17604.0,2024,3,1745072,参考第2表(3月),沖縄県,137.0356,34.9748
