,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
2009,-0.001,0.003,0.023,0.013,0.007,0.003,-0.0,0.001,0.006,0.001
2010,-0.001,-0.005,-0.104,-0.035,-0.017,-0.008,-0.002,-0.001,0.0,-0.001
2011,-0.0,0.032,-0.036,0.004,0.002,-0.002,-0.001,-0.001,-0.008,-0.0
2012,0.008,-0.024,0.013,0.016,0.006,0.006,0.002,0.0,0.003,0.0
2013,-0.007,-0.003,-0.1,-0.028,-0.008,-0.005,-0.001,-0.0,-0.001,-0.0
2014,-0.001,-0.005,0.008,-0.044,0.0,0.005,-0.001,-0.0,0.003,-0.0
2015,-0.0,-0.002,0.013,-0.002,-0.005,-0.006,0.001,0.001,-0.001,-0.0
2016,0.003,0.012,0.05,0.045,0.002,0.004,0.001,0.0,0.004,0.0
2017,0.0,-0.005,0.039,0.015,-0.002,-0.001,-0.0,-0.001,-0.005,-0.0
2018,-0.0,-0.002,0.004,-0.012,0.002,0.002,0.001,-0.001,0.001,0.0
2019,-0.002,-0.004,-0.038,-0.017,-0.002,-0.003,-0.001,0.001,-0.004,0.0
2020,-0.002,-0.018,-0.272,-0.101,-0.012,-0.008,-0.002,-0.001,-0.004,-0.0
2021,0.004,0.009,0.057,0.143,0.011,0.002,0.002,-0.001,-0.004,-0.0
2022,0.001,0.008,0.165,-0.019,0.013,0.013,0.001,0.0,0.006,0.001
2023,0.001,0.007,0.117,-0.014,0.004,0.012,0.002,0.001,0.004,0.001
