,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
2009,-0.005,-0.016,0.04,0.004,0.011,0.029,0.005,0.004,0.009,0.001
2010,-0.003,-0.11,0.008,-0.001,0.001,0.02,-0.004,-0.003,-0.006,-0.001
2011,-0.013,0.114,0.09,0.004,-0.022,-0.066,0.0,0.002,-0.004,-0.001
2012,0.003,-0.064,0.011,-0.001,0.01,0.016,0.003,-0.002,-0.003,0.0
2013,0.006,-0.013,-0.051,-0.004,-0.006,0.016,0.004,0.0,0.002,0.0
2014,-0.017,-0.12,-0.106,-0.003,-0.002,-0.016,-0.003,-0.0,-0.006,-0.0
2015,0.004,0.074,-0.006,0.001,0.005,-0.009,-0.002,0.002,0.003,0.0
2016,0.019,-0.0,0.17,0.011,0.023,0.047,0.017,0.008,0.029,0.006
2017,0.003,0.015,0.034,0.003,0.011,0.007,-0.001,-0.002,0.001,-0.001
2018,-0.011,-0.077,-0.063,-0.009,-0.016,-0.02,-0.012,-0.003,-0.015,-0.003
2019,-0.007,-0.025,-0.065,-0.001,0.0,0.003,-0.001,0.0,-0.004,0.001
2020,-0.016,-0.048,-0.167,-0.009,-0.027,-0.025,-0.006,-0.003,-0.007,-0.002
2021,-0.005,0.042,-0.131,-0.005,-0.022,-0.04,-0.002,-0.001,-0.002,0.0
2022,0.029,0.079,0.331,0.01,0.038,0.082,0.023,0.007,0.011,0.005
2023,-0.0,-0.067,0.008,0.003,0.011,0.009,0.002,0.002,0.005,-0.0
