,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.004,-0.008,-0.11,-0.027,-0.013,-0.012,-0.003,-0.002,-0.004,0.0
2,-0.003,-0.046,-0.102,-0.022,-0.007,-0.004,-0.002,-0.002,-0.002,-0.0
3,-0.001,-0.019,-0.075,-0.006,-0.009,-0.004,-0.001,-0.001,-0.001,-0.0
4,0.002,-0.094,-0.062,-0.015,-0.005,-0.008,-0.002,-0.001,-0.001,0.0
5,0.001,-0.089,-0.012,-0.004,-0.0,-0.0,0.001,-0.0,0.001,-0.0
6,0.0,-0.037,0.059,0.015,0.005,0.008,-0.0,0.001,0.002,0.0
7,-0.0,-0.018,0.026,-0.007,0.003,0.002,0.002,0.001,0.001,-0.0
8,0.002,0.022,0.165,0.002,0.014,0.018,0.001,0.002,0.001,-0.0
9,0.001,-0.026,0.026,-0.003,0.005,0.002,0.002,0.0,0.0,-0.0
10,0.004,0.065,0.123,0.029,0.013,0.009,0.006,0.002,0.004,0.0
11,0.001,0.059,0.043,0.048,0.005,0.003,0.0,0.001,0.002,0.0
12,-0.003,0.192,-0.082,-0.01,-0.009,-0.014,-0.003,-0.001,-0.003,-0.0
