,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.005,-0.01,-0.111,-0.017,-0.059,-0.09,-0.006,-0.01,-0.027,-0.001
2,-0.005,-0.009,-0.1,-0.013,-0.048,-0.073,-0.026,-0.005,-0.023,-0.001
3,0.001,-0.002,-0.008,0.004,0.02,0.04,0.097,0.011,0.006,0.0
4,0.002,-0.004,-0.048,-0.0,-0.016,-0.037,-0.052,-0.012,-0.007,-0.0
5,0.002,0.008,0.046,0.008,0.03,0.006,-0.054,-0.002,0.009,0.0
6,-0.002,0.006,-0.011,0.01,0.006,-0.009,-0.038,-0.004,-0.002,0.0
7,-0.004,-0.004,-0.046,-0.006,-0.03,-0.054,-0.086,-0.011,-0.009,-0.0
8,-0.002,-0.004,0.086,-0.006,0.008,0.073,0.011,0.001,-0.001,-0.0
9,0.001,0.002,0.048,-0.0,-0.001,0.041,-0.033,-0.002,0.008,0.0
10,0.006,0.007,0.063,0.018,0.035,0.049,-0.02,0.005,0.019,0.001
11,0.008,0.013,0.104,0.014,0.079,0.096,0.01,0.028,0.038,0.001
12,-0.004,-0.004,-0.023,-0.011,-0.024,-0.042,0.197,0.0,-0.011,-0.0
