,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.001672671829428714,-0.0029289951414887506,-0.04839376805415139,-0.0058919531627628545,-0.022973765494805797,-0.038654002555706696,-0.003606736537205422,-0.005241806606871782,0.007979154069571745,-0.003202820859758172
2,0.0005979892762207074,0.0009282176341336642,-0.02403510548809814,-0.0009139653542237383,0.03045590920751865,-0.03264621171367594,-0.01084082993148595,-0.002436230144603025,-0.11706367858015754,-0.0019583239076233928
3,0.0018825139081025115,0.0007535513952375548,-0.0024783805043366437,0.01261175152029373,-0.001591706749940411,0.01968088235561682,0.018834236280967625,0.001504676870490442,-0.04454443951847913,-0.0023149341453696163
4,0.0005361283166116687,-0.0012041660323896708,-0.020305253511670805,0.0008618080745533734,-0.007552192152270142,-0.021405711464715902,-0.010284081295004603,0.0012244831122612666,-0.08183568152279848,-0.002507794784150737
5,-0.0003262862379378712,-2.8807799817934976e-05,0.037796743081124566,0.0009236690341624122,0.033210541350109375,0.021565822183704002,0.006491155398975899,0.0014646491907434169,-0.0740412006120596,-0.0019910738274164135
6,-0.00391786077523912,-0.0013388045915387551,-0.03884534699449741,-0.0028644050218969595,-0.011165599969433405,-0.023854677689238435,-0.018369672603903663,-0.0040373373344840275,-0.14568346959928044,-0.002787988542379912
7,-0.00470021997029461,-0.0025614682638115203,-0.021553389343782585,-0.0034211536583783077,-0.025288093160179246,0.010070600336353805,-0.013479017914812604,0.0020868976668108065,0.025118278761252475,-0.0015980747899001673
8,-0.005209663167074928,-0.002663356903167584,0.005159628567391138,-0.004927649968857251,-0.022442489018163463,0.02921474789536279,0.0007999471149443363,0.0008605951145610387,0.3451068284189248,0.017054823972213508
9,0.0004524340771406163,7.30808395381288e-05,-0.002987823701116963,-0.0005537162365005127,-0.010306824294860868,0.00867327042518493,-0.0013724642313260238,0.001231760872215271,-0.06597744258302256,-0.0016890467893252244
10,0.008235998347948487,0.0021763534662454457,0.03484925029975272,0.0022118325460212186,0.029713577692210186,-0.011649874246372793,0.007273514594031389,0.00289109014172831,0.013441112915052164,-6.610631958220833e-05
11,0.006223697720666229,0.007594645752001836,0.06890188912454004,0.004282355252935514,0.023975063968477595,0.062088389607601366,0.028102463582392427,0.004943418448757595,0.05538284352998042,-0.0007392991153276297
12,-0.002102059666714983,-0.0008002503549424179,0.011891556524845352,-0.0023185730253466176,-0.016034421378662452,-0.02308323513411395,-0.003548514457573386,-0.004492197331609312,0.08211769472101615,0.0018006391086199604
