,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.001,-0.003,-0.027,-0.004,-0.011,-0.027,-0.008,-0.003,-0.006,-0.002
2,0.001,0.002,-0.005,0.003,0.008,-0.016,-0.004,-0.002,-0.08,-0.001
3,0.017,0.006,0.034,0.007,0.015,0.05,0.014,0.003,0.001,0.001
4,0.007,-0.001,-0.023,-0.001,-0.004,-0.004,-0.005,0.0,-0.093,-0.001
5,-0.0,0.0,0.006,0.001,0.004,0.015,0.01,0.003,-0.011,-0.0
6,-0.006,-0.002,-0.062,-0.003,-0.015,-0.034,-0.012,-0.003,-0.116,-0.001
7,-0.009,-0.005,-0.023,-0.005,-0.015,-0.025,-0.013,-0.002,-0.011,-0.001
8,-0.009,-0.004,0.044,-0.004,0.001,0.019,0.001,-0.0,0.204,0.001
9,-0.004,-0.002,-0.011,-0.003,-0.006,-0.006,-0.004,-0.001,-0.002,-0.0
10,0.001,0.004,0.013,0.004,0.009,0.014,0.007,0.003,-0.0,0.002
11,0.008,0.005,0.049,0.005,0.017,0.032,0.013,0.004,0.078,0.003
12,-0.003,-0.0,0.004,0.001,-0.003,-0.017,0.0,-0.001,0.037,-0.001
