,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,0.0,-0.005,-0.025,-0.003,-0.011,-0.013,-0.006,-0.002,-0.004,-0.0
2,-0.003,-0.009,-0.054,-0.001,-0.012,-0.01,-0.002,0.0,0.002,-0.001
3,0.004,-0.001,-0.031,0.003,-0.004,0.006,0.001,-0.001,0.005,0.001
4,-0.002,0.007,-0.032,-0.009,-0.018,-0.013,-0.008,-0.004,-0.012,-0.001
5,0.002,0.015,-0.025,0.001,0.016,0.002,-0.003,-0.001,-0.004,-0.001
6,-0.004,-0.009,-0.043,-0.006,0.005,-0.009,-0.004,-0.001,-0.005,-0.001
7,-0.004,-0.005,-0.002,-0.002,-0.006,-0.005,-0.0,-0.001,-0.0,-0.001
8,-0.005,0.004,0.113,0.012,0.03,0.027,0.008,0.004,0.004,0.0
9,0.001,0.003,-0.026,-0.0,-0.007,0.003,-0.001,-0.001,-0.001,-0.0
10,0.007,-0.008,-0.009,0.001,-0.005,-0.002,0.006,0.003,-0.0,0.0
11,0.008,0.006,0.011,0.003,0.004,0.007,0.003,0.003,0.007,0.002
12,-0.003,0.002,0.123,0.002,0.007,0.007,0.005,0.0,0.008,0.001
