,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.005,-0.0,-0.048,-0.006,-0.017,-0.017,-0.006,-0.003,-0.008,-0.001
2,-0.003,-0.005,-0.098,-0.002,-0.013,-0.011,-0.003,-0.001,-0.002,0.0
3,0.003,0.005,0.028,0.007,0.009,0.006,0.004,0.001,0.005,0.0
4,0.005,-0.002,-0.058,-0.005,-0.01,-0.003,-0.002,-0.001,-0.002,-0.0
5,0.009,0.002,-0.03,-0.0,0.005,0.003,-0.001,-0.0,-0.001,-0.0
6,-0.0,-0.001,-0.086,-0.001,-0.005,-0.005,-0.001,-0.001,-0.0,0.0
7,-0.006,-0.003,-0.035,-0.002,-0.006,-0.003,-0.002,-0.001,-0.0,-0.001
8,-0.005,0.004,0.24,0.005,0.03,0.016,0.002,0.001,-0.001,-0.001
9,-0.001,0.001,-0.025,0.001,-0.004,0.005,0.002,-0.0,-0.0,-0.0
10,0.003,-0.002,-0.024,0.002,-0.003,0.004,0.002,0.004,0.002,0.0
11,0.005,0.003,0.021,0.003,0.008,0.008,0.002,0.001,0.006,0.001
12,-0.004,-0.001,0.114,-0.001,0.005,-0.002,0.0,-0.0,0.001,0.0
