,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
2009,0.0,-0.002,0.002,-0.003,-0.004,-0.007,-0.003,0.0,0.044,0.0
2010,-0.012,-0.002,-0.023,-0.0,0.014,-0.003,-0.001,-0.002,-0.257,-0.002
2011,-0.013,0.0,0.011,-0.004,-0.012,0.008,0.014,0.003,-0.024,0.0
2012,0.001,0.007,0.056,0.002,0.003,0.035,0.006,0.002,0.009,0.002
2013,0.029,0.0,-0.031,-0.002,-0.003,-0.008,-0.014,-0.002,0.435,0.004
2014,0.013,-0.0,-0.022,-0.001,-0.004,-0.006,-0.004,0.0,-0.183,-0.002
2015,-0.025,0.0,0.005,-0.0,-0.003,0.002,-0.001,0.002,-0.011,-0.001
2016,-0.01,-0.001,0.013,0.0,-0.0,-0.003,-0.001,-0.002,0.003,0.0
2017,-0.003,-0.004,-0.036,-0.001,-0.004,-0.021,-0.004,-0.001,-0.06,-0.001
2018,-0.003,-0.003,-0.018,0.002,-0.002,0.002,-0.004,-0.001,0.008,-0.0
2019,0.001,0.001,-0.005,-0.001,0.011,0.0,0.0,-0.001,0.046,-0.001
2020,-0.004,-0.002,-0.066,-0.005,-0.018,-0.026,-0.005,-0.002,-0.161,-0.0
2021,-0.004,-0.004,-0.059,-0.002,-0.012,-0.033,-0.003,-0.001,-0.017,-0.003
2022,0.007,0.005,0.072,0.003,0.011,0.031,0.004,0.002,0.153,0.001
2023,0.004,-0.0,0.016,0.001,0.005,0.009,0.004,0.002,-0.033,0.0
