,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2023-12-01,16399.0,445.0,3.0,3.0,77.0,8.0,0.0,2.0,11.0,11.0,10.0,63.0,81.0,1125.0,126.0,3.0,21.0,13.0,3.0,0.0,13.0,16.0,12.0,115.0,18.0,21.0,64.0,398.0,72.0,23.0,12.0,2.0,2.0,9.0,27.0,14.0,5.0,4.0,5.0,2.0,1906.0,184.0,120.0,610.0,427.0,6307.0,1387.0,72.0,1287.0,445.0,93.0,1427.0,50.0,164.0,590.0,54.0,16.0,10941.0,72.0,2023,12,1725251,参考第2表(12月),宮崎県,132.5535,33.1639
1,2023-11-01,22539.0,649.0,5.0,6.0,37.0,5.0,6.0,5.0,22.0,16.0,5.0,144.0,95.0,1373.0,194.0,6.0,17.0,10.0,8.0,3.0,69.0,37.0,39.0,198.0,21.0,21.0,64.0,517.0,107.0,36.0,11.0,2.0,7.0,26.0,31.0,13.0,5.0,12.0,12.0,3.0,3896.0,178.0,116.0,665.0,553.0,6842.0,1117.0,58.0,2996.0,649.0,64.0,1852.0,102.0,303.0,756.0,79.0,32.0,13367.0,58.0,2023,11,810002999,参考第2表(11月),宮崎県,132.6294,33.4222
2,2023-10-01,18971.0,401.0,1.0,8.0,615.0,6.0,6.0,9.0,52.0,18.0,11.0,140.0,143.0,1066.0,234.0,11.0,8.0,5.0,13.0,9.0,21.0,58.0,23.0,183.0,27.0,27.0,62.0,492.0,131.0,31.0,10.0,4.0,1.0,37.0,69.0,35.0,8.0,38.0,24.0,14.0,3496.0,246.0,173.0,824.0,562.0,6842.0,1341.0,107.0,1085.0,401.0,645.0,1673.0,45.0,304.0,753.0,146.0,84.0,13484.0,107.0,2023,10,810003002,参考第2表(10月),宮崎県,132.6655,33.3626
3,2023-09-01,23626.0,130.0,7.0,5.0,35.0,1.0,3.0,11.0,30.0,23.0,22.0,264.0,169.0,1324.0,410.0,9.0,7.0,13.0,12.0,9.0,6.0,35.0,40.0,189.0,23.0,36.0,64.0,666.0,183.0,53.0,8.0,3.0,3.0,43.0,66.0,51.0,30.0,10.0,20.0,22.0,3291.0,249.0,164.0,1100.0,684.0,11125.0,1795.0,77.0,660.0,130.0,62.0,2251.0,35.0,299.0,1010.0,166.0,82.0,18408.0,77.0,2023,9,810003005,参考第2表(9月),宮崎県,132.2956,32.8783
4,2023-08-01,11456.0,40.0,3.0,6.0,12.0,5.0,16.0,2.0,40.0,36.0,17.0,204.0,179.0,1509.0,465.0,26.0,10.0,14.0,0.0,10.0,14.0,28.0,46.0,288.0,42.0,67.0,87.0,709.0,216.0,58.0,10.0,5.0,17.0,85.0,109.0,72.0,6.0,8.0,63.0,9.0,1548.0,107.0,81.0,397.0,247.0,3683.0,691.0,20.0,30.0,40.0,44.0,2460.0,64.0,404.0,1147.0,288.0,86.0,6754.0,20.0,2023,8,810003007,参考第2表(8月),宮崎県,133.6933,33.5874
5,2023-07-01,21832.0,97.0,1.0,2.0,15.0,1.0,15.0,14.0,101.0,32.0,15.0,242.0,274.0,1761.0,636.0,15.0,11.0,26.0,22.0,32.0,47.0,33.0,57.0,390.0,49.0,65.0,90.0,1138.0,224.0,68.0,17.0,4.0,15.0,66.0,140.0,71.0,9.0,113.0,72.0,14.0,1949.0,128.0,109.0,509.0,344.0,4739.0,780.0,41.0,10898.0,97.0,48.0,3093.0,99.0,551.0,1602.0,296.0,208.0,8558.0,41.0,2023,7,810003009,参考第2表(7月),宮崎県,133.7389,33.6235
6,2023-06-01,40206.0,370.0,7.0,4.0,85.0,6.0,14.0,19.0,166.0,12.0,19.0,248.0,396.0,2385.0,1052.0,18.0,25.0,14.0,8.0,18.0,37.0,38.0,81.0,306.0,32.0,68.0,147.0,888.0,272.0,64.0,20.0,2.0,3.0,28.0,174.0,57.0,15.0,20.0,42.0,4.0,3366.0,244.0,231.0,1033.0,984.0,11933.0,2048.0,93.0,1328.0,370.0,135.0,4296.0,94.0,465.0,1459.0,264.0,81.0,19839.0,93.0,2023,6,810003011,参考第2表(6月),宮崎県,132.9673,33.2112
7,2023-05-01,37718.0,352.0,3.0,28.0,43.0,15.0,17.0,17.0,183.0,57.0,24.0,272.0,412.0,1757.0,1517.0,153.0,31.0,18.0,16.0,20.0,41.0,54.0,115.0,287.0,200.0,74.0,163.0,785.0,372.0,154.0,66.0,4.0,21.0,94.0,162.0,81.0,13.0,32.0,63.0,28.0,5479.0,381.0,276.0,1413.0,1148.0,17104.0,2307.0,105.0,1685.0,352.0,123.0,4242.0,243.0,672.0,1614.0,362.0,136.0,28108.0,105.0,2023,5,810003013,参考第2表(5月),宮崎県,132.5707,33.0570
8,2023-04-01,43768.0,422.0,5.0,6.0,38.0,6.0,9.0,37.0,81.0,38.0,50.0,413.0,420.0,3015.0,725.0,18.0,24.0,22.0,8.0,44.0,51.0,78.0,107.0,553.0,54.0,148.0,198.0,1288.0,395.0,39.0,23.0,5.0,11.0,99.0,125.0,103.0,17.0,18.0,77.0,7.0,3232.0,245.0,169.0,913.0,686.0,10554.0,1353.0,82.0,3883.0,422.0,101.0,4786.0,115.0,800.0,2091.0,343.0,119.0,17152.0,82.0,2023,4,1616669,参考第2表(4月),宮崎県,133.4057,33.4613
9,2023-03-01,40211.0,802.0,13.0,0.0,25.0,19.0,1.0,8.0,46.0,10.0,30.0,292.0,231.0,1792.0,470.0,24.0,7.0,15.0,7.0,37.0,19.0,41.0,69.0,232.0,53.0,50.0,76.0,668.0,245.0,50.0,23.0,3.0,14.0,65.0,73.0,48.0,5.0,41.0,44.0,8.0,4026.0,298.0,222.0,1078.0,773.0,9470.0,1899.0,120.0,476.0,802.0,66.0,2908.0,65.0,402.0,1112.0,203.0,98.0,17766.0,120.0,2023,3,1611685,参考第2表(3月),宮崎県,132.7421,33.3512
